Date,Stock,Price
2024-01-18T00:00:00,POW,11.4
2024-01-18T00:00:00,SHB,12.05
2024-01-18T00:00:00,STB,29.8
2024-01-18T00:00:00,TCB,16.68056
2024-01-18T00:00:00,TPB,17.95185
2024-01-18T00:00:00,VHM,43.2
2024-01-18T00:00:00,VIB,20.20173696
2024-01-18T00:00:00,VIC,43.35
2024-01-18T00:00:00,VNM,66.53728
2024-01-18T00:00:00,VPB,18.51525
2024-01-18T00:00:00,VRE,23.55
2024-01-17T00:00:00,VN30,1166.61
2024-01-17T00:00:00,ACB,21.336
2024-01-17T00:00:00,FPT,82.64652
2024-01-17T00:00:00,HDB,20.85
2024-01-17T00:00:00,HPG,25.136615
2024-01-17T00:00:00,MBB,21.0356
2024-01-17T00:00:00,MSN,66.3
2024-01-17T00:00:00,MWG,44.9
2024-01-17T00:00:00,POW,11.4
2024-01-17T00:00:00,SHB,12
2024-01-17T00:00:00,STB,29.7
2024-01-17T00:00:00,TCB,16.510845
2024-01-17T00:00:00,TPB,17.85455
2024-01-17T00:00:00,VHM,41.9
2024-01-17T00:00:00,VIB,20.20173696
2024-01-17T00:00:00,VIC,43.2
2024-01-17T00:00:00,VNM,66.24112
2024-01-17T00:00:00,VPB,18.32535
2024-01-17T00:00:00,VRE,23.3
2024-01-16T00:00:00,VN30,1170.19
2024-01-16T00:00:00,ACB,21.336
2024-01-16T00:00:00,FPT,82.64652
2024-01-16T00:00:00,HDB,21
2024-01-16T00:00:00,HPG,25.27298
2024-01-16T00:00:00,MBB,21.0356
2024-01-16T00:00:00,MSN,67.1
2024-01-16T00:00:00,MWG,44.3
2024-01-16T00:00:00,POW,11.5
2024-01-16T00:00:00,SHB,12.2
2024-01-16T00:00:00,STB,29.9
2024-01-16T00:00:00,TCB,16.559335
2024-01-16T00:00:00,TPB,18.0978
2024-01-16T00:00:00,VHM,42.65
2024-01-16T00:00:00,VIB,20.2961376
2024-01-16T00:00:00,VIC,43.15
2024-01-16T00:00:00,VNM,66.53728
2024-01-16T00:00:00,VPB,18.467775
2024-01-16T00:00:00,VRE,23.1
2024-01-15T00:00:00,VN30,1161.3
2024-01-15T00:00:00,ACB,21.252
2024-01-15T00:00:00,FPT,82.38744
2024-01-15T00:00:00,HDB,21
2024-01-15T00:00:00,HPG,24.63661
2024-01-15T00:00:00,MBB,20.98668
2024-01-15T00:00:00,MSN,65.6
2024-01-15T00:00:00,MWG,42.9
2024-01-15T00:00:00,POW,11.4
2024-01-15T00:00:00,SHB,12.15
2024-01-15T00:00:00,STB,29.8
2024-01-15T00:00:00,TCB,16.63207
2024-01-15T00:00:00,TPB,17.8059
2024-01-15T00:00:00,VHM,41.6
2024-01-15T00:00:00,VIB,20.01293568
2024-01-15T00:00:00,VIC,43.05
2024-01-15T00:00:00,VNM,66.1424
2024-01-15T00:00:00,VPB,18.372825
2024-01-15T00:00:00,VRE,22.95
2024-01-12T00:00:00,VN30,1163.66
2024-01-12T00:00:00,ACB,21.672
2024-01-12T00:00:00,FPT,81.78292
2024-01-12T00:00:00,HDB,20.9
2024-01-12T00:00:00,HPG,24.682065
2024-01-12T00:00:00,MBB,20.88884
2024-01-12T00:00:00,MSN,64.8
2024-01-12T00:00:00,MWG,41.9
2024-01-12T00:00:00,POW,11.45
2024-01-12T00:00:00,SHB,12.3
2024-01-12T00:00:00,STB,29.9
2024-01-12T00:00:00,TCB,16.801785
2024-01-12T00:00:00,TPB,18.04915
2024-01-12T00:00:00,VHM,41.3
2024-01-12T00:00:00,VIB,19.87133472
2024-01-12T00:00:00,VIC,43
2024-01-12T00:00:00,VNM,66.33984
2024-01-12T00:00:00,VPB,18.657675
2024-01-12T00:00:00,VRE,23.1
2024-01-11T00:00:00,VN30,1163.56
2024-01-11T00:00:00,ACB,21.21
2024-01-11T00:00:00,FPT,82.042
2024-01-11T00:00:00,HDB,20.8
2024-01-11T00:00:00,HPG,25.00025
2024-01-11T00:00:00,MBB,20.20396
2024-01-11T00:00:00,MSN,66.1
2024-01-11T00:00:00,MWG,42.45
2024-01-11T00:00:00,POW,11.65
2024-01-11T00:00:00,SHB,12.1
2024-01-11T00:00:00,STB,29.5
2024-01-11T00:00:00,TCB,16.559335
2024-01-11T00:00:00,TPB,18.0005
2024-01-11T00:00:00,VHM,42
2024-01-11T00:00:00,VIB,19.96573536
2024-01-11T00:00:00,VIC,43.65
2024-01-11T00:00:00,VNM,67.03088
2024-01-11T00:00:00,VPB,18.657675
2024-01-11T00:00:00,VRE,23.45
2024-01-10T00:00:00,VN30,1162.68
2024-01-10T00:00:00,ACB,21.21
2024-01-10T00:00:00,FPT,81.78292
2024-01-10T00:00:00,HDB,20.7
2024-01-10T00:00:00,HPG,24.863885
2024-01-10T00:00:00,MBB,20.44856
2024-01-10T00:00:00,MSN,66.2
2024-01-10T00:00:00,MWG,42.25
2024-01-10T00:00:00,POW,11.4
2024-01-10T00:00:00,SHB,12
2024-01-10T00:00:00,STB,29.45
2024-01-10T00:00:00,TCB,16.68056
2024-01-10T00:00:00,TPB,18.0005
2024-01-10T00:00:00,VHM,42.7
2024-01-10T00:00:00,VIB,19.87133472
2024-01-10T00:00:00,VIC,43.6
2024-01-10T00:00:00,VNM,66.636
2024-01-10T00:00:00,VPB,18.6102
2024-01-10T00:00:00,VRE,23.3
2024-01-09T00:00:00,VN30,1160.21
2024-01-09T00:00:00,ACB,21
2024-01-09T00:00:00,FPT,83.42376
2024-01-09T00:00:00,HDB,20.55
2024-01-09T00:00:00,HPG,25.18207
2024-01-09T00:00:00,MBB,20.39964
2024-01-09T00:00:00,MSN,66.1
2024-01-09T00:00:00,MWG,42.7
2024-01-09T00:00:00,POW,11.45
2024-01-09T00:00:00,SHB,11.7
2024-01-09T00:00:00,STB,29.2
2024-01-09T00:00:00,TCB,16.72905
2024-01-09T00:00:00,TPB,17.27075
2024-01-09T00:00:00,VHM,43
2024-01-09T00:00:00,VIB,19.77693408
2024-01-09T00:00:00,VIC,43.9
2024-01-09T00:00:00,VNM,67.22832
2024-01-09T00:00:00,VPB,18.182925
2024-01-09T00:00:00,VRE,23.35
2024-01-08T00:00:00,VN30,1163.52
2024-01-08T00:00:00,ACB,21.294
2024-01-08T00:00:00,FPT,84.02828
2024-01-08T00:00:00,HDB,20.55
2024-01-08T00:00:00,HPG,25.318435
2024-01-08T00:00:00,MBB,20.25288
2024-01-08T00:00:00,MSN,66.6
2024-01-08T00:00:00,MWG,43.2
2024-01-08T00:00:00,POW,11.4
2024-01-08T00:00:00,SHB,11.7
2024-01-08T00:00:00,STB,29.2
2024-01-08T00:00:00,TCB,16.53509
2024-01-08T00:00:00,TPB,17.46535
2024-01-08T00:00:00,VHM,43.35
2024-01-08T00:00:00,VIB,19.72973376
2024-01-08T00:00:00,VIC,44.35
2024-01-08T00:00:00,VNM,67.32704
2024-01-08T00:00:00,VPB,18.277875
2024-01-08T00:00:00,VRE,23.7
2024-01-05T00:00:00,VN30,1161.14
2024-01-05T00:00:00,ACB,21.378
2024-01-05T00:00:00,FPT,84.11464
2024-01-05T00:00:00,HDB,20.5
2024-01-05T00:00:00,HPG,25.27298
2024-01-05T00:00:00,MBB,20.0572
2024-01-05T00:00:00,MSN,67.9
2024-01-05T00:00:00,MWG,43.85
2024-01-05T00:00:00,POW,11.3
2024-01-05T00:00:00,SHB,11.55
2024-01-05T00:00:00,STB,29.3
2024-01-05T00:00:00,TCB,16.09868
2024-01-05T00:00:00,TPB,17.514
2024-01-05T00:00:00,VHM,43.1
2024-01-05T00:00:00,VIB,19.54093248
2024-01-05T00:00:00,VIC,44.1
2024-01-05T00:00:00,VNM,67.91936
2024-01-05T00:00:00,VPB,18.2304
2024-01-05T00:00:00,VRE,23.35
2024-01-04T00:00:00,VN30,1156.37
2024-01-04T00:00:00,ACB,21.252
2024-01-04T00:00:00,FPT,83.94192
2024-01-04T00:00:00,HDB,20.4
2024-01-04T00:00:00,HPG,25.227525
2024-01-04T00:00:00,MBB,19.66584
2024-01-04T00:00:00,MSN,68.1
2024-01-04T00:00:00,MWG,43.2
2024-01-04T00:00:00,POW,11.45
2024-01-04T00:00:00,SHB,11.45
2024-01-04T00:00:00,STB,28.6
2024-01-04T00:00:00,TCB,16.05019
2024-01-04T00:00:00,TPB,17.4167
2024-01-04T00:00:00,VHM,43.45
2024-01-04T00:00:00,VIB,19.25773056
2024-01-04T00:00:00,VIC,44.15
2024-01-04T00:00:00,VNM,68.1168
2024-01-04T00:00:00,VPB,18.372825
2024-01-04T00:00:00,VRE,23.4
2024-01-03T00:00:00,VN30,1144.85
2024-01-03T00:00:00,ACB,21
2024-01-03T00:00:00,FPT,83.16468
2024-01-03T00:00:00,HDB,20
2024-01-03T00:00:00,HPG,25.27298
2024-01-03T00:00:00,MBB,18.73636
2024-01-03T00:00:00,MSN,68.9
2024-01-03T00:00:00,MWG,43.2
2024-01-03T00:00:00,POW,11.4
2024-01-03T00:00:00,SHB,11.25
2024-01-03T00:00:00,STB,28.5
2024-01-03T00:00:00,TCB,15.80774
2024-01-03T00:00:00,TPB,16.97885
2024-01-03T00:00:00,VHM,43.4
2024-01-03T00:00:00,VIB,18.97452864
2024-01-03T00:00:00,VIC,44.15
2024-01-03T00:00:00,VNM,68.1168
2024-01-03T00:00:00,VPB,18.13545
2024-01-03T00:00:00,VRE,23.25
2024-01-02T00:00:00,VN30,1131.64
2024-01-02T00:00:00,ACB,20.538
2024-01-02T00:00:00,FPT,82.81924
2024-01-02T00:00:00,HDB,19.9
2024-01-02T00:00:00,HPG,24.954795
2024-01-02T00:00:00,MBB,18.44284
2024-01-02T00:00:00,MSN,68.4
2024-01-02T00:00:00,MWG,42.45
2024-01-02T00:00:00,POW,11.25
2024-01-02T00:00:00,SHB,10.95
2024-01-02T00:00:00,STB,27.75
2024-01-02T00:00:00,TCB,15.56529
2024-01-02T00:00:00,TPB,16.8329
2024-01-02T00:00:00,VHM,43
2024-01-02T00:00:00,VIB,18.69132672
2024-01-02T00:00:00,VIC,44
2024-01-02T00:00:00,VNM,67.42576
2024-01-02T00:00:00,VPB,17.898075
2024-01-02T00:00:00,VRE,23.1
2023-12-29T00:00:00,VN30,1131.46
2023-12-29T00:00:00,ACB,20.076
2023-12-29T00:00:00,FPT,82.99196
2023-12-29T00:00:00,HDB,20.3
2023-12-29T00:00:00,HPG,25.409345
2023-12-29T00:00:00,MBB,18.24716
2023-12-29T00:00:00,MSN,67
2023-12-29T00:00:00,MWG,42.8
2023-12-29T00:00:00,POW,11.25
2023-12-29T00:00:00,SHB,10.8
2023-12-29T00:00:00,STB,27.95
2023-12-29T00:00:00,TCB,15.41982
2023-12-29T00:00:00,TPB,16.9302
2023-12-29T00:00:00,VHM,43.2
2023-12-29T00:00:00,VIB,18.50252544
2023-12-29T00:00:00,VIC,44.6
2023-12-29T00:00:00,VNM,66.73472
2023-12-29T00:00:00,VPB,18.2304
2023-12-29T00:00:00,VRE,23.3
2023-12-28T00:00:00,VN30,1128.51
2023-12-28T00:00:00,ACB,19.95
2023-12-28T00:00:00,FPT,83.42376
2023-12-28T00:00:00,HDB,19.35
2023-12-28T00:00:00,HPG,25.409345
2023-12-28T00:00:00,MBB,18.14932
2023-12-28T00:00:00,MSN,67
2023-12-28T00:00:00,MWG,43.05
2023-12-28T00:00:00,POW,11.25
2023-12-28T00:00:00,SHB,10.8
2023-12-28T00:00:00,STB,27.6
2023-12-28T00:00:00,TCB,15.27435
2023-12-28T00:00:00,TPB,16.8329
2023-12-28T00:00:00,VHM,43.7
2023-12-28T00:00:00,VIB,18.54972576
2023-12-28T00:00:00,VIC,44.45
2023-12-28T00:00:00,VNM,67.6232
2023-12-28T00:00:00,VPB,17.8506
2023-12-28T00:00:00,VRE,23.5
2023-12-27T00:00:00,VN30,1115.94
2023-12-27T00:00:00,ACB,19.572
2023-12-27T00:00:00,FPT,83.68284
2023-12-27T00:00:00,HDB,19.3
2023-12-27T00:00:00,HPG,25.227525
2023-12-27T00:00:00,MBB,18.00256
2023-12-27T00:00:00,MSN,67
2023-12-27T00:00:00,MWG,42.85
2023-12-27T00:00:00,POW,11.15
2023-12-27T00:00:00,SHB,10.75
2023-12-27T00:00:00,STB,27.4
2023-12-27T00:00:00,TCB,14.959165
2023-12-27T00:00:00,TPB,16.88155
2023-12-27T00:00:00,VHM,41.9
2023-12-27T00:00:00,VIB,18.12492288
2023-12-27T00:00:00,VIC,43.6
2023-12-27T00:00:00,VNM,66.636
2023-12-27T00:00:00,VPB,17.56575
2023-12-27T00:00:00,VRE,23.25
2023-12-26T00:00:00,VN30,1115.52
2023-12-26T00:00:00,ACB,19.53
2023-12-26T00:00:00,FPT,83.94192
2023-12-26T00:00:00,HDB,19.2
2023-12-26T00:00:00,HPG,25.27298
2023-12-26T00:00:00,MBB,18.05148
2023-12-26T00:00:00,MSN,66.2
2023-12-26T00:00:00,MWG,42.7
2023-12-26T00:00:00,POW,11.25
2023-12-26T00:00:00,SHB,10.7
2023-12-26T00:00:00,STB,27.5
2023-12-26T00:00:00,TCB,14.93492
2023-12-26T00:00:00,TPB,16.541
2023-12-26T00:00:00,VHM,41.9
2023-12-26T00:00:00,VIB,18.07772256
2023-12-26T00:00:00,VIC,43.55
2023-12-26T00:00:00,VNM,66.63284096
2023-12-26T00:00:00,VPB,17.56575
2023-12-26T00:00:00,VRE,23.3
2023-12-25T00:00:00,VN30,1111.86
2023-12-25T00:00:00,ACB,19.614
2023-12-25T00:00:00,FPT,82.9056
2023-12-25T00:00:00,HDB,19.15
2023-12-25T00:00:00,HPG,24.954795
2023-12-25T00:00:00,MBB,18.00256
2023-12-25T00:00:00,MSN,66.4
2023-12-25T00:00:00,MWG,42.65
2023-12-25T00:00:00,POW,11.3
2023-12-25T00:00:00,SHB,10.75
2023-12-25T00:00:00,STB,27.5
2023-12-25T00:00:00,TCB,15.007655
2023-12-25T00:00:00,TPB,16.58965
2023-12-25T00:00:00,VHM,41.2
2023-12-25T00:00:00,VIB,17.98332192
2023-12-25T00:00:00,VIC,43.4
2023-12-25T00:00:00,VNM,66.53485149
2023-12-25T00:00:00,VPB,17.56575
2023-12-25T00:00:00,VRE,23.4
2023-12-22T00:00:00,VN30,1097.45
2023-12-22T00:00:00,ACB,19.488
2023-12-22T00:00:00,FPT,81.69656
2023-12-22T00:00:00,HDB,18.95
2023-12-22T00:00:00,HPG,24.591155
2023-12-22T00:00:00,MBB,17.90472
2023-12-22T00:00:00,MSN,63
2023-12-22T00:00:00,MWG,42.35
2023-12-22T00:00:00,POW,11.25
2023-12-22T00:00:00,SHB,10.7
2023-12-22T00:00:00,STB,27.2
2023-12-22T00:00:00,TCB,14.83794
2023-12-22T00:00:00,TPB,16.4437
2023-12-22T00:00:00,VHM,40.3
2023-12-22T00:00:00,VIB,17.70012
2023-12-22T00:00:00,VIC,43.15
2023-12-22T00:00:00,VNM,66.24088307
2023-12-22T00:00:00,VPB,17.233425
2023-12-22T00:00:00,VRE,22.95
2023-12-21T00:00:00,VN30,1097.43
2023-12-21T00:00:00,ACB,19.53
2023-12-21T00:00:00,FPT,82.12836
2023-12-21T00:00:00,HDB,18.75
2023-12-21T00:00:00,HPG,24.72752
2023-12-21T00:00:00,MBB,17.75796
2023-12-21T00:00:00,MSN,63.7
2023-12-21T00:00:00,MWG,42.65
2023-12-21T00:00:00,POW,11.3
2023-12-21T00:00:00,SHB,10.65
2023-12-21T00:00:00,STB,26.6
2023-12-21T00:00:00,TCB,14.862185
2023-12-21T00:00:00,TPB,16.4437
2023-12-21T00:00:00,VHM,40.2
2023-12-21T00:00:00,VIB,17.70012
2023-12-21T00:00:00,VIC,43.2
2023-12-21T00:00:00,VNM,66.43686202
2023-12-21T00:00:00,VPB,17.2809
2023-12-21T00:00:00,VRE,22.95
2023-12-20T00:00:00,VN30,1097.01
2023-12-20T00:00:00,ACB,19.488
2023-12-20T00:00:00,FPT,81.78292
2023-12-20T00:00:00,HDB,18.8
2023-12-20T00:00:00,HPG,24.72752
2023-12-20T00:00:00,MBB,17.75796
2023-12-20T00:00:00,MSN,63.9
2023-12-20T00:00:00,MWG,42.4
2023-12-20T00:00:00,POW,11.3
2023-12-20T00:00:00,SHB,10.7
2023-12-20T00:00:00,STB,26.95
2023-12-20T00:00:00,TCB,14.716715
2023-12-20T00:00:00,TPB,16.4437
2023-12-20T00:00:00,VHM,39.95
2023-12-20T00:00:00,VIB,17.65291968
2023-12-20T00:00:00,VIC,43.25
2023-12-20T00:00:00,VNM,66.73083043
2023-12-20T00:00:00,VPB,17.328375
2023-12-20T00:00:00,VRE,23
2023-12-19T00:00:00,VN30,1091.87
2023-12-19T00:00:00,ACB,19.362
2023-12-19T00:00:00,FPT,81.69656
2023-12-19T00:00:00,HDB,18.95
2023-12-19T00:00:00,HPG,24.72752
2023-12-19T00:00:00,MBB,17.75796
2023-12-19T00:00:00,MSN,62.2
2023-12-19T00:00:00,MWG,40.65
2023-12-19T00:00:00,POW,11.2
2023-12-19T00:00:00,SHB,10.7
2023-12-19T00:00:00,STB,26.6
2023-12-19T00:00:00,TCB,14.83794
2023-12-19T00:00:00,TPB,16.541
2023-12-19T00:00:00,VHM,39.5
2023-12-19T00:00:00,VIB,17.60571936
2023-12-19T00:00:00,VIC,43.2
2023-12-19T00:00:00,VNM,65.65294624
2023-12-19T00:00:00,VPB,17.37585
2023-12-19T00:00:00,VRE,22.7
2023-12-18T00:00:00,VN30,1084.67
2023-12-18T00:00:00,ACB,19.152
2023-12-18T00:00:00,FPT,81.1784
2023-12-18T00:00:00,HDB,18.4
2023-12-18T00:00:00,HPG,24.18206
2023-12-18T00:00:00,MBB,17.6112
2023-12-18T00:00:00,MSN,62.9
2023-12-18T00:00:00,MWG,39.6
2023-12-18T00:00:00,POW,11.1
2023-12-18T00:00:00,SHB,10.7
2023-12-18T00:00:00,STB,26.3
2023-12-18T00:00:00,TCB,14.571245
2023-12-18T00:00:00,TPB,16.4437
2023-12-18T00:00:00,VHM,39.9
2023-12-18T00:00:00,VIB,17.51131872
2023-12-18T00:00:00,VIC,43.2
2023-12-18T00:00:00,VNM,65.65294624
2023-12-18T00:00:00,VPB,17.4708
2023-12-18T00:00:00,VRE,22.6
2023-12-15T00:00:00,VN30,1097.4
2023-12-15T00:00:00,ACB,19.11
2023-12-15T00:00:00,FPT,83.07832
2023-12-15T00:00:00,HDB,19
2023-12-15T00:00:00,HPG,24.36388
2023-12-15T00:00:00,MBB,17.66012
2023-12-15T00:00:00,MSN,63
2023-12-15T00:00:00,MWG,40.75
2023-12-15T00:00:00,POW,11.2
2023-12-15T00:00:00,SHB,10.8
2023-12-15T00:00:00,STB,27.1
2023-12-15T00:00:00,TCB,14.83794
2023-12-15T00:00:00,TPB,16.49235
2023-12-15T00:00:00,VHM,39.9
2023-12-15T00:00:00,VIB,17.74732032
2023-12-15T00:00:00,VIC,43.7
2023-12-15T00:00:00,VNM,66.73083043
2023-12-15T00:00:00,VPB,17.75565
2023-12-15T00:00:00,VRE,22.55
2023-12-14T00:00:00,VN30,1104.49
2023-12-14T00:00:00,ACB,18.9
2023-12-14T00:00:00,FPT,83.07832
2023-12-14T00:00:00,HDB,18.9
2023-12-14T00:00:00,HPG,24.591155
2023-12-14T00:00:00,MBB,17.66012
2023-12-14T00:00:00,MSN,65
2023-12-14T00:00:00,MWG,41.6
2023-12-14T00:00:00,POW,11.3
2023-12-14T00:00:00,SHB,10.8
2023-12-14T00:00:00,STB,27.1
2023-12-14T00:00:00,TCB,14.813695
2023-12-14T00:00:00,TPB,16.4437
2023-12-14T00:00:00,VHM,40.3
2023-12-14T00:00:00,VIB,17.84172096
2023-12-14T00:00:00,VIC,43.8
2023-12-14T00:00:00,VNM,67.02479885
2023-12-14T00:00:00,VPB,18.0405
2023-12-14T00:00:00,VRE,22.85
2023-12-13T00:00:00,VN30,1106.83
2023-12-13T00:00:00,ACB,18.732
2023-12-13T00:00:00,FPT,82.21472
2023-12-13T00:00:00,HDB,18.85
2023-12-13T00:00:00,HPG,24.863885
2023-12-13T00:00:00,MBB,17.66012
2023-12-13T00:00:00,MSN,65.8
2023-12-13T00:00:00,MWG,41.7
2023-12-13T00:00:00,POW,11.4
2023-12-13T00:00:00,SHB,10.9
2023-12-13T00:00:00,STB,27.45
2023-12-13T00:00:00,TCB,14.78945
2023-12-13T00:00:00,TPB,16.541
2023-12-13T00:00:00,VHM,40.75
2023-12-13T00:00:00,VIB,17.98332192
2023-12-13T00:00:00,VIC,43.9
2023-12-13T00:00:00,VNM,66.8288199
2023-12-13T00:00:00,VPB,18.2304
2023-12-13T00:00:00,VRE,23
2023-12-12T00:00:00,VN30,1121.21
2023-12-12T00:00:00,ACB,18.9
2023-12-12T00:00:00,FPT,83.59648
2023-12-12T00:00:00,HDB,18.8
2023-12-12T00:00:00,HPG,25.409345
2023-12-12T00:00:00,MBB,17.8558
2023-12-12T00:00:00,MSN,66.2
2023-12-12T00:00:00,MWG,42.5
2023-12-12T00:00:00,POW,11.6
2023-12-12T00:00:00,SHB,11.1
2023-12-12T00:00:00,STB,28
2023-12-12T00:00:00,TCB,15.056145
2023-12-12T00:00:00,TPB,16.88155
2023-12-12T00:00:00,VHM,41.05
2023-12-12T00:00:00,VIB,18.12492288
2023-12-12T00:00:00,VIC,44.25
2023-12-12T00:00:00,VNM,68.00469357
2023-12-12T00:00:00,VPB,18.467775
2023-12-12T00:00:00,VRE,23.65
2023-12-11T00:00:00,VN30,1117.34
2023-12-11T00:00:00,ACB,18.816
2023-12-11T00:00:00,FPT,82.042
2023-12-11T00:00:00,HDB,18.75
2023-12-11T00:00:00,HPG,25.00025
2023-12-11T00:00:00,MBB,17.75796
2023-12-11T00:00:00,MSN,67.5
2023-12-11T00:00:00,MWG,42.5
2023-12-11T00:00:00,POW,11.6
2023-12-11T00:00:00,SHB,11.15
2023-12-11T00:00:00,STB,27.85
2023-12-11T00:00:00,TCB,14.959165
2023-12-11T00:00:00,TPB,16.88155
2023-12-11T00:00:00,VHM,41
2023-12-11T00:00:00,VIB,18.12492288
2023-12-11T00:00:00,VIC,44.05
2023-12-11T00:00:00,VNM,68.5926304
2023-12-11T00:00:00,VPB,18.4203
2023-12-11T00:00:00,VRE,23.65
2023-12-08T00:00:00,VN30,1114.89
2023-12-08T00:00:00,ACB,18.816
2023-12-08T00:00:00,FPT,81.35112
2023-12-08T00:00:00,HDB,18.75
2023-12-08T00:00:00,HPG,25.18207
2023-12-08T00:00:00,MBB,17.80688
2023-12-08T00:00:00,MSN,66.2
2023-12-08T00:00:00,MWG,42.6
2023-12-08T00:00:00,POW,11.65
2023-12-08T00:00:00,SHB,11
2023-12-08T00:00:00,STB,28.2
2023-12-08T00:00:00,TCB,15.007655
2023-12-08T00:00:00,TPB,16.97885
2023-12-08T00:00:00,VHM,39.65
2023-12-08T00:00:00,VIB,18.26652384
2023-12-08T00:00:00,VIC,42.95
2023-12-08T00:00:00,VNM,67.61273568
2023-12-08T00:00:00,VPB,18.6102
2023-12-08T00:00:00,VRE,23.35
2023-12-07T00:00:00,VN30,1111.35
2023-12-07T00:00:00,ACB,18.816
2023-12-07T00:00:00,FPT,81.43748
2023-12-07T00:00:00,HDB,18.7
2023-12-07T00:00:00,HPG,25.09116
2023-12-07T00:00:00,MBB,17.8558
2023-12-07T00:00:00,MSN,63.5
2023-12-07T00:00:00,MWG,40.85
2023-12-07T00:00:00,POW,11.5
2023-12-07T00:00:00,SHB,11.05
2023-12-07T00:00:00,STB,28.55
2023-12-07T00:00:00,TCB,14.959165
2023-12-07T00:00:00,TPB,17.07615
2023-12-07T00:00:00,VHM,39.7
2023-12-07T00:00:00,VIB,18.21932352
2023-12-07T00:00:00,VIC,42.8
2023-12-07T00:00:00,VNM,67.02479885
2023-12-07T00:00:00,VPB,18.657675
2023-12-07T00:00:00,VRE,22.8
2023-12-06T00:00:00,VN30,1109.27
2023-12-06T00:00:00,ACB,18.732
2023-12-06T00:00:00,FPT,82.042
2023-12-06T00:00:00,HDB,18.6
2023-12-06T00:00:00,HPG,25.09116
2023-12-06T00:00:00,MBB,17.70904
2023-12-06T00:00:00,MSN,62.1
2023-12-06T00:00:00,MWG,40.95
2023-12-06T00:00:00,POW,11.55
2023-12-06T00:00:00,SHB,11
2023-12-06T00:00:00,STB,28.1
2023-12-06T00:00:00,TCB,14.74096
2023-12-06T00:00:00,TPB,16.97885
2023-12-06T00:00:00,VHM,40.45
2023-12-06T00:00:00,VIB,18.12492288
2023-12-06T00:00:00,VIC,42.8
2023-12-06T00:00:00,VNM,67.12278832
2023-12-06T00:00:00,VPB,18.4203
2023-12-06T00:00:00,VRE,22.9
2023-12-05T00:00:00,VN30,1100.42
2023-12-05T00:00:00,ACB,18.606
2023-12-05T00:00:00,FPT,81.86928
2023-12-05T00:00:00,HDB,18.45
2023-12-05T00:00:00,HPG,24.772975
2023-12-05T00:00:00,MBB,17.66012
2023-12-05T00:00:00,MSN,61.4
2023-12-05T00:00:00,MWG,40
2023-12-05T00:00:00,POW,11.45
2023-12-05T00:00:00,SHB,10.95
2023-12-05T00:00:00,STB,27.8
2023-12-05T00:00:00,TCB,14.571245
2023-12-05T00:00:00,TPB,16.58965
2023-12-05T00:00:00,VHM,40.5
2023-12-05T00:00:00,VIB,18.07772256
2023-12-05T00:00:00,VIC,42.8
2023-12-05T00:00:00,VNM,66.73083043
2023-12-05T00:00:00,VPB,18.182925
2023-12-05T00:00:00,VRE,22.85
2023-12-04T00:00:00,VN30,1107.16
2023-12-04T00:00:00,ACB,18.732
2023-12-04T00:00:00,FPT,80.83296
2023-12-04T00:00:00,HDB,18.5
2023-12-04T00:00:00,HPG,25.00025
2023-12-04T00:00:00,MBB,17.66012
2023-12-04T00:00:00,MSN,62.2
2023-12-04T00:00:00,MWG,39.95
2023-12-04T00:00:00,POW,11.55
2023-12-04T00:00:00,SHB,11.1
2023-12-04T00:00:00,STB,28.2
2023-12-04T00:00:00,TCB,14.64398
2023-12-04T00:00:00,TPB,16.7356
2023-12-04T00:00:00,VHM,41.3
2023-12-04T00:00:00,VIB,18.07772256
2023-12-04T00:00:00,VIC,42.95
2023-12-04T00:00:00,VNM,67.41675674
2023-12-04T00:00:00,VPB,18.51525
2023-12-04T00:00:00,VRE,23
2023-12-01T00:00:00,VN30,1090.39
2023-12-01T00:00:00,ACB,18.438
2023-12-01T00:00:00,FPT,79.79664
2023-12-01T00:00:00,HDB,18.2
2023-12-01T00:00:00,HPG,24.45479
2023-12-01T00:00:00,MBB,17.41552
2023-12-01T00:00:00,MSN,61.5
2023-12-01T00:00:00,MWG,38.75
2023-12-01T00:00:00,POW,11.3
2023-12-01T00:00:00,SHB,10.85
2023-12-01T00:00:00,STB,27.5
2023-12-01T00:00:00,TCB,14.425775
2023-12-01T00:00:00,TPB,16.6383
2023-12-01T00:00:00,VHM,40.9
2023-12-01T00:00:00,VIB,17.88892128
2023-12-01T00:00:00,VIC,42.1
2023-12-01T00:00:00,VNM,67.02479885
2023-12-01T00:00:00,VPB,18.32535
2023-12-01T00:00:00,VRE,22.8
2023-11-30T00:00:00,VN30,1081.7
2023-11-30T00:00:00,ACB,18.438
2023-11-30T00:00:00,FPT,79.36484
2023-11-30T00:00:00,HDB,18
2023-11-30T00:00:00,HPG,24.136605
2023-11-30T00:00:00,MBB,17.41552
2023-11-30T00:00:00,MSN,60.5
2023-11-30T00:00:00,MWG,38.5
2023-11-30T00:00:00,POW,11.25
2023-11-30T00:00:00,SHB,10.8
2023-11-30T00:00:00,STB,27.5
2023-11-30T00:00:00,TCB,14.30455
2023-11-30T00:00:00,TPB,16.541
2023-11-30T00:00:00,VHM,41.3
2023-11-30T00:00:00,VIB,17.65291968
2023-11-30T00:00:00,VIC,41.75
2023-11-30T00:00:00,VNM,66.04490413
